paper_id,author_id,affiliation
2063926,81100486044,"Gunma University, Kiryu, Japan"
238565,81100028765,"Concordia University, Montreal, Canada"
238565,81100377660,"Concordia University, Montreal, Canada"
238565,81452610814,"Concordia University, Montreal, Canada"
238565,81332530080,"Concordia University, Montreal, Canada"
1031244,81100297760,"Enterprise Applications Architect and CIA"
1031244,81100608373,"Enterprise Applications Architect and CIA"
1031244,81332526455,"NCR, Teradata"
1031244,81100624551,Hyperion
1183726,81316487877,"Max Planck Institute for Informatics, Saarbrücken, Germany"
1183726,81340492850,"Max Planck Institute for Informatics, Saarbrücken, Germany"
1321550,81100400419,"Università della Calabria, Rende (CS), Italy"
1321550,81314493715,"Università della Calabria, Rende (CS), Italy"
1321552,81100400419,"Università della Calabria, Rende (CS), Italy"
1321552,81314493715,"Università della Calabria, Rende (CS), Italy"
1183645,81100112161,"The University of Melbourne, Victoria, Australia"
1183645,81100200925,"The University of Melbourne, Victoria, Australia"
1871970,81472644001,"Nagaoka University of Technology, Nagaoka, Niigata, Japan"
1871970,81472643120,"Nagaoka University of Technology, Nagaoka, Niigata, Japan"
2661955,81470654563,"University of Roma, Tor Vergata, Roma, Italy"
2661955,81418600299,"University of Roma, Tor Vergata, Roma, Italy"
2661955,81100132661,"University of Roma, Tor Vergata, Roma, Italy"
1458325,81100442618,"University of Cincinnati, Cincinnati, OH, USA"
1458325,81384621154,"University of Cincinnati, Cincinnati, OH, USA"
2396769,81350603162,"oDesk, Mountain View, CA, USA"
2396769,81548846356,"Google, Mountain View, CA, USA"
2396769,81436598000,"Microsoft Research, Redmond, WA, USA"
320060,81100411958,"Computer Science and Computer Engineering, University of Arkansas, Fayetteville, AR"
320060,81100167373,"Electrical Engineering and Computer Science, United States Military Academy, West Point, NY"
320060,81100319804,"Electrical Engineering and Computer Science, Vanderbilt University, Nashville, TN"
1646055,81100125335,"University of Amsterdam, Amsterdam, Netherlands"
1646055,81100034443,"University of Amsterdam, Amsterdam, Netherlands"
2398749,81549159356,"Inria Saclay, Orsay, France"
2398749,81414605261,"Università Roma Tre & Inria Saclay, Roma, Italy"
2398749,81548042172,"Université Paris-Sud & Inria Saclay, Orsay, France"
2398749,81100036913,"Université Paris-Sud & Inria Saclay, Orsay, France"
2398749,81100561869,"Université Paris-Sud & Inria Saclay, Orsay, France"
2398749,81388600704,"Inria Saclay & Université Paris-Sud, Orsay, France"
2398749,81549255856,"Inria Saclay & Université Paris-Sud, Orsay, France"
2661909,81363606440,"Yahoo Labs, Barcelona, Spain"
2661909,81100072366,"Yahoo Labs, London, United Kingdom"
2661909,81472646538,"University of Athens, Athens, Greece"
320062,81100493329,"University of Geneva - CUI, 24 rue General Dufour, CH-1211 Genève - Switzerland"
2065041,81320487465,"University College Dublin, Dublin, Ireland"
2065041,81315489014,"University College Dublin, Dublin, Ireland"
2065041,81100562954,"University College Dublin, Dublin, Ireland"
2065041,81100444485,"University College Dublin, Dublin, Ireland"
2505525,81100109251,"NICTA Australia, Sydney, Australia"
2505525,81100213739,"IIT Delhi, New Delhi, India"
2505525,81100518096,"NICTA Australia, Sydney, Australia"
2505525,83358947957,"IIT Delhi, New Delhi, India"
2505525,81498640798,"IIT Delhi, New Delhi, India"
2505525,81472643986,"IIT Delhi, New Delhi, India"
2505525,81331505979,"NICTA Australia, Sydney, Australia"
191307,81100086855,"Matsushita Information Technology Laboratory, Two Research Way, Princeton, New Jersey"
191307,81100139629,"Computer Science Department and Center for Automation Research and Institute for Advanced Computer Studies, The University of Maryland College Park, Maryland"
2662027,81100178358,"Pontificia Universidad Catolica de Chile, Santiago, Chile"
2662027,81436595691,"University of Oxford, Oxford, United Kingdom"
2662027,81388591832,"University of Oxford, Oxford, United Kingdom"
2662027,81474699663,"University of Oxford, Oxford, United Kingdom"
2662027,81479663728,"University of Oxford, Oxford, United Kingdom"
191318,81100130076,"Information Sciences Institute, University of Southern California, 4676 Admiralty Way, Marina del Rey, CA"
191318,81100628789,"Information Sciences Institute and Department of Computer Science, University of Southern California, 4676 Admiralty Way, Marina del Rey, CA"
2398432,81311482029,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
2398432,81100419460,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
2661930,81311482029,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
2661930,81100419460,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
1646115,81311482029,"Carnegie Mellon University, Pittsburgh, PA, USA"
1646115,81363594457,"Carnegie Mellon University, Pittsburgh, PA, USA"
1646115,81100278520,"Yahoo!, Montreal, PQ, Canada"
2505693,81311482029,"University of North Carolina at Chapel Hill, Chapel Hill, USA"
2505693,81100419460,"University of North Carolina at Chapel Hill, Chapel Hill, USA"
2505693,81548042367,"School of Information and Library Science, Chapel Hill, USA"
2063611,81311482029,"University of North Carolina, Chapel Hill, NC, USA"
2063611,81100278520,"Yahoo! Research, New York, NY, USA"
2063611,81363594457,"Carnegie Mellon University, Pittsburgh, PA, USA"
2505545,81556363956,"NDSSL, Virginia Bioinformatics Institute, Virginia Tech., Blacksburg, Virginia, USA"
2505545,81100344818,"NDSSL, Virginia Bioinformatics Institute, Virginia Tech., Blacksburg, Virginia, USA"
2505545,81100088054,"NDSSL, Virginia Bioinformatics Institute, Virginia Tech., Blacksburg, Virginia, USA"
1646031,81438595114,"The University of Melbourne, Melbourne, Australia"
1646031,81100200925,"The University of Melbourne, Melbourne, Australia"
1646031,81316491451,"The University of Melbourne, Melbourne, Australia"
1646031,81100029320,"The University of Melbourne, Melbourne, Australia"
1458253,81544565156,"Carnegie Mellon University, Pittsburgh, PA, USA"
1458253,81100145736,"Carnegie Mellon University, Pittsburgh, PA, USA"
2398420,81502643778,"National Technical University of Athens, Athens, Greece"
2398420,81503688027,"Technical University of Crete, Chania, Greece"
2398420,81100357161,"National Technical University of Athens, Athens, Greece"
1099561,81309511830,"University of Tampere, Finland"
1099561,81100019437,"University of Tampere, Finland"
1099561,81100296534,"University of Tampere, Finland"
1458350,81309511830,"University of Tampere, Tampere, Finland"
1458350,81100296534,"University of Tampere, Tampere, Finland"
1458350,81100019437,"University of Tampere, Tampere, Finland"
2398656,81487646686,"University of Maryland, College Park, MD, USA"
2398656,81471640432,"University of Maryland, College Park, MD, USA"
1645965,81310487158,"University of Waterloo, Waterloo, ON, Canada"
1645965,81100390699,"University of Waterloo, Waterloo, ON, Canada"
2398563,81310487158,"University of Waterloo, Waterloo, ON, Canada"
2398563,81100390699,"University of Waterloo, Waterloo, ON, Canada"
2505668,84459137257,"Bilkent University, Ankara, Turkey"
2505668,81315488361,"Yahoo! Research, Barcelona, Spain"
2505668,81100620363,"Bilkent University, Ankara, Turkey"
354833,81100398599,"Department of Computer Science, Dartmouth College, Hanover, NH"
354833,81100274908,"Department of Computer Science, Dartmouth College, Hanover, NH"
354833,81100620553,"Department of Computer Science, Dartmouth College, Hanover, NH"
288659,81100398599,"Department of Computer Science, Dartmouth College, Hanover, NH"
288659,81100274908,"Department of Computer Science, Dartmouth College, Hanover, NH"
288659,81100620553,"Department of Computer Science, Dartmouth College, Hanover, NH"
956953,81100398599,"Northeastern University"
956953,81100211095,"Northeastern University"
956953,81100307572,"Dartmouth College"
1099721,81100398599,"Northeastern University, Boston, MA"
1099721,81100369887,"Northeastern University, Boston, MA"
1321529,81100398599,"Northeastern University, Boston, MA"
1321529,81100369887,"Northeastern University, Boston, MA"
1458467,81384621523,"Kobe University, Kobe, Japan"
1458467,81100337949,"Kobe University, Kobe, Japan"
1458227,81100257752,"RWTH Aachen University, Aachen, Germany"
1458227,81331496997,"RWTH Aachen University, Aachen, Germany"
1458227,81350600194,"RWTH Aachen University, Aachen, Germany"
1458227,81100145971,"RWTH Aachen University, Aachen, Germany"
1183647,81313481665,"Ludwig-Maximilians-University München, Munich, Germany"
1183647,81100155678,"Ludwig-Maximilians-University München, Munich, Germany"
1183647,81100512920,"Ludwig-Maximilians-University München, Munich, Germany"
2507862,81488672075,"UCL, London, United Kingdom"
2507862,81100290640,"UCL, London, United Kingdom"
1458197,81384621818,"University of Waterloo, Waterloo, ON, Canada"
1458197,81100138515,"University of Waterloo, Waterloo, ON, Canada"
1458197,81100157184,"University of Waterloo, David R. Cheriton School of Co, ON, Canada"
2668049,81500651305,"Helsinki Institute for Information Technology HIITDepartment of Computer Science, University of Helsinki, Helsinki, Finland"
2661904,81500651305,"Helsinki Institute for Information Technology, Department of Computer Science, University of Helsinki, Helsinki, Finland"
2661904,81100333050,"Max Planck Institute for Informatics and Saarland University, Saarbrücken, Germany & Aalto University, Espoo, Finland"
2661904,81485656586,"Helsinki Institute for Information Technology, Department of Computer Science, University of Helsinki, Helsinki, Finland"
2661904,81335499054,"Max Planck Institute for Informatics and Saarland University, Saarbrücken, Germany"
2661904,81100644548,"Helsinki Institute for Information Technology, Department of Computer Science, University of Helsinki, Helsinki, Finland"
1458582,81384603905,"Boston Scientific Corporation, Natick, MA, USA"
2065033,81314487668,"University of Kassel, Kassel, Germany"
2064020,81384612527,"University of Leipzig, Leipzig, Germany"
2064020,81100008631,"University of Leipzig, Leipzig, Germany"
584893,81430641455,"Semagix Inc., Athens, GA"
584893,81100268517,"Semagix Inc., Athens, GA"
584893,81100327552,"Semagix Inc., Athens, GA"
584893,81100551267,"Semagix Inc., Athens, GA"
584893,81100632019,"Semagix Inc., Athens, GA"
584893,81100044458,"Semagix Inc., Athens, GA"
2063997,81466648611,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
2063997,81100515503,"Indian Institute of Technology, Delhi, New Delhi, India"
2063997,81100576787,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
2398549,81466648611,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
2398549,81100515503,"Indian Institute of Technology, Delhi, New Delhi, India"
2398549,81100576787,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
2661912,99658655063,"Microsoft Research, Redmond, WA, USA"
2661912,81100617179,"Microsoft Research, Redmond, WA, USA"
2661912,81100203416,"Microsoft Research, Redmond, WA, USA"
2661912,81100134501,"Microsoft Research, Redmond, WA, USA"
2661912,81408599851,"Microsoft Research, Redmond, WA, USA"
2661913,99658655063,"Microsoft, Redmond, WA, USA"
2661913,87658655557,"Microsoft, Bellevue, WA, USA"
2505580,84460376357,"ReDCAD Lab-Sfax University, Sfax, Tunisia"
2505580,81384621390,"ReDCAD Lab-Sfax University, Sfax, Tunisia"
2505580,81384605312,"IRLab Lab, York University, Toronto, Canada"
2505580,81413605088,"ReDCAD Lab-Sfax University, Sfax, Tunisia"
2505580,81502810862,"IRLab Lab, York University, Toronto, Canada"
170480,81100532917,"Computer and Info. Sciences, Mankato State University, Mankato, MN"
170480,81100272378,"Computer Science, North Dakota State University, Fargo, ND"
502593,81100563162,"National University of Singapore, Singapore"
502593,81100576764,"De La Salle University, Manila, Philippines"
2396826,81438596500,"Oregon State University, Corvallis, OR, USA"
2396826,81100114138,"Yahoo! Labs, Santa Clara, CA, USA"
2396826,81501654897,"Yahoo! Labs, Santa Clara, CA, USA"
2396826,81100297402,"Google, Santa Clara, CA, USA"
2396826,81545629056,"Yahoo! Labs, Santa Clara, CA, USA"
2396826,81100360432,"Oregon State University, Corvallis, OR, USA"
1871747,81470651747,"Wayne State University, Detroit, MI, USA"
1871747,81100154373,"Wayne State University, Detroit, MI, USA"
1871976,81342488381,"Queen Mary University of London, London, United Kingdom"
1871976,81316490459,"Queen Mary University of London, London, United Kingdom"
2063614,81342488381,"Queen Mary, University of London, London, United Kingdom"
2063614,81316490459,"Queen Mary, University of London, London, United Kingdom"
2063614,81461657166,"Queen Mary, University of London, London, United Kingdom"
1646034,81316487451,"University of Glasgow, Glasgow, United Kingdom"
1458157,81316487451,"University of Glasgow, Glasgow, United Kingdom"
1458157,81100058049,"Microsoft Research Cambridge, Cambridge, United Kingdom"
2065013,81482652677,"Université Cheikh Anta Diop, Dakar, Senegal"
2065013,81100029068,"Télécom ParisTech, Paris, France"
2065013,81350590924,"Télécom ParisTech, Paris, France"
2398625,81472656275,"Joseph Fourier University, Grenoble, France"
2398625,81361597205,"Joseph Fourier University, Grenoble, France"
2398625,81100467616,"Joseph Fourier University, Grenoble, France"
2398625,81490692960,"Joseph Fourier University, Grenoble, France"
1321559,81407594505,"University of Strathclyde, Glasgow, Scotland, United Kingdom"
1321559,81314493591,"University of Strathclyde, Glasgow, Scotland, United Kingdom"
1321559,81100211564,"University of Strathclyde, Glasgow, Scotland, United Kingdom"
1458292,81407594505,"University of Strathclyde, Glasgow, Scotland Uk"
1458292,81100211564,"University of Lugano, Lugano, Switzerland"
2063758,99658962263,"Otto-von-Guericke-University, Magdeburg, Germany"
2063758,81314494572,"Otto-von-Guericke-University, Magdeburg, Germany"
2063758,81100368914,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK), Gatersleben, Germany"
2063758,81319501878,"Otto-von-Guericke-University, Magdeburg, Germany"
1871971,81100425382,"University of Louisville, Louisville, KY, USA"
1183758,81100082076,"Federal University of Minas Gerais, Belo Horizonte, Brazil"
1183758,81100336335,"Yahoo! Research, Barcelona, Spain & Santiago, Chile"
1183758,81100628881,"Federal University of Minas Gerais, Belo Horizonte, Brazil and Google Engineering Belo Horizonte, Brazil"
1183758,81330500696,"National Laboratory for Scientific Computing (LNCC), Petrópolis, Brazil"
1183758,81409594876,"Federal University of Minas Gerais, Belo Horizonte, Brazil"
2063900,81416592242,"Hanyang University, Seoul, South Korea"
2063900,81490680428,"Hanyang University, Seoul, South Korea"
2063900,81100663804,"Hanyang University, Seoul, South Korea"
2063900,81100373169,"Carnegie Mellon University, Pittsburgh, PA, USA"
2398613,81416592242,"Hanyang University, Seoul, South Korea"
2398613,81548275456,"Hanyang University, Seoul, South Korea"
2398613,81100663804,"Hanyang University, Seoul, South Korea"
2398613,81100386544,"Ewha Womans University, Seoul, South Korea"
2398614,81548445656,"Dong-A University, Busan, South Korea"
2398614,81100500308,"Dong-A University, Busan, South Korea"
2668050,81548445656,"Dong-A University, Busan, South Korea"
2668050,81100500308,"Dong-A University, Busan, South Korea"
2507847,81416592242,"Hanyang University, Seoul, South Korea"
2507847,84459268357,"Hanyang University, Seoul, South Korea"
